repository,pr_number,title,body,html_url,author_login,author_association,state,draft,base_branch,head_branch,created_at,updated_at,closed_at,merged_at,was_merged,resolution_hours,merge_hours,additions,deletions,total_changes,changed_files,commit_count,title_length,body_length,body_word_count,labels,label_count,requested_reviewers,requested_reviewer_count,file_records_returned,test_files_changed,documentation_files_changed,configuration_files_changed,security_sensitive_files_changed,files_added,files_modified,files_removed,files_renamed,has_test_changes,has_documentation_changes,has_configuration_changes,has_security_sensitive_changes,expected_outcome,period,period_start_date,period_end_date,actual_outcome,outcome_matches_selection,commit_count_iqr_outlier,resolution_hours_iqr_outlier,configuration_files_changed_iqr_outlier,test_files_changed_iqr_outlier,deletions_iqr_outlier,files_modified_iqr_outlier,additions_iqr_outlier,total_changes_iqr_outlier,body_length_iqr_outlier,body_word_count_iqr_outlier,files_added_iqr_outlier,changed_files_iqr_outlier,documentation_files_changed_iqr_outlier,security_sensitive_files_changed_iqr_outlier,files_removed_iqr_outlier,files_renamed_iqr_outlier,title_length_iqr_outlier,requested_reviewer_count_iqr_outlier,label_count_iqr_outlier,iqr_outlier_feature_count,has_any_iqr_outlier,merge_target,outcome_label,log1p_body_length,log1p_body_word_count,log1p_additions,log1p_deletions,log1p_total_changes,log1p_changed_files,log1p_commit_count,has_description,has_detailed_description,short_title,very_long_description,change_density_per_file,deletion_ratio,has_zero_code_change,has_multiple_commits,pr_size_band,created_year,created_month,created_quarter,created_day_of_week,created_hour_utc,created_on_weekend,created_day_name,author_role_group,delayed_over_24_hours,merge_delay_target,delayed_over_72_hours,delayed_over_168_hours,split
pallets/flask,5024,remove broken link,,https://github.com/pallets/flask/pull/5024,davidism,MEMBER,closed,False,2.2.x,docs-sentry,2023-03-11 15:30:35+00:00,2023-03-26 00:06:12+00:00,2023-03-11 15:32:13+00:00,2023-03-11 15:32:13+00:00,1,0.0272222222222222,0.0272222222222222,0,1,1,1,1,18,0,0,['docs'],1,[],0,1,0,1,0,0,0,1,0,0,False,True,False,False,Merged,2023-Q1,2023-01-01,2023-03-31,Merged,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1,Merged,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,False,False,False,False,1.0,1.0,False,False,Very small,2023,3,1,5,15,True,Saturday,Internal or trusted,0,0,0,0,train
pallets/flask,5037,Fix typo in appfactories.rst code block,This PR removes unneeded backticks.,https://github.com/pallets/flask/pull/5037,pamelafox,CONTRIBUTOR,closed,False,main,patch-1,2023-03-31 19:21:11+00:00,2023-04-20 00:05:39+00:00,2023-04-05 21:56:26+00:00,2023-04-05 21:56:26+00:00,1,122.5875,122.5875,1,1,2,1,1,39,35,5,[],0,[],0,1,0,1,0,0,0,1,0,0,False,True,False,False,Merged,2023-Q1,2023-01-01,2023-03-31,Merged,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1,Merged,3.58351893845611,1.791759469228055,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,True,False,False,False,2.0,0.5,False,False,Very small,2023,3,1,4,19,False,Friday,Previous contributor,1,1,1,0,train
pallets/flask,5038,Bump pypa/gh-action-pypi-publish from 1.6.4 to 1.8.4,"Bumps [pypa/gh-action-pypi-publish](https://github.com/pypa/gh-action-pypi-publish) from 1.6.4 to 1.8.4.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/pypa/gh-action-pypi-publish/releases"">pypa/gh-action-pypi-publish's releases</a>.</em></p>
<blockquote>
<h2>v1.8.4</h2>
<h2>What's Improved</h2>
<ul>
<li><a href=""https://github.com/hugovk""><code>@​hugovk</code></a> cleaned up the double whitespaces in the OIDC flow logging in <a href=""https://redirect.github.com/pypa/gh-action-pypi-publish/pull/140"">pypa/gh-action-pypi-publish#140</a></li>
<li><a href=""https://github.com/woodruffw""><code>@​woodruffw</code></a> added a title and a docs link to the OIDC error output in <a href=""https://redirect.github.com/pypa/gh-action-pypi-publish/pull/139"">pypa/gh-action-pypi-publish#139</a></li>
</ul>
<p><strong>Full Diff</strong>: <a href=""https://github.com/pypa/gh-action-pypi-publish/compare/v1.8.3...v1.8.4"">https://github.com/pypa/gh-action-pypi-publish/compare/v1.8.3...v1.8.4</a></p>
<h2>v1.8.3</h2>
<h2>What's New</h2>
<p>This release improves the logging detalization of which authentication mode is selected when the action runs. It surfaces this detail to the workflow run summary page as annotations. The change was contributed by <a href=""https://github.com/woodruffw""><code>@​woodruffw</code></a> in <a href=""https://redirect.github.com/pypa/gh-action-pypi-publish/pull/136"">pypa/gh-action-pypi-publish#136</a>.</p>
<p><strong>Full Diff</strong>: <a href=""https://github.com/pypa/gh-action-pypi-publish/compare/v1.8.2...v1.8.3"">https://github.com/pypa/gh-action-pypi-publish/compare/v1.8.2...v1.8.3</a></p>
<h2>v1.8.2</h2>
<h2>What's Changed</h2>
<p>This release started printing out full OIDC error messages to console, instead of just one line -- by <a href=""https://github.com/woodruffw""><code>@​woodruffw</code></a> in <a href=""https://redirect.github.com/pypa/gh-action-pypi-publish/pull/134"">pypa/gh-action-pypi-publish#134</a>.</p>
<p><strong>Full Diff</strong>: <a href=""https://github.com/pypa/gh-action-pypi-publish/compare/v1.8.1...v1.8.2"">https://github.com/pypa/gh-action-pypi-publish/compare/v1.8.1...v1.8.2</a></p>
<h2>v1.8.1</h2>
<h2>🐛 What's Fixed</h2>
<p>💔 Unfortunately, a tiny mistake in v1.8.0 caused a far-reaching regression for the most used code path.
❗ But don't worry, it's fixed now thanks to <a href=""https://github.com/njzjz""><code>@​njzjz</code></a> who promptly spotted it and <a href=""https://github.com/zhongjiajie""><code>@​zhongjiajie</code></a> who sent a bugfix.</p>
<h2>🙌 New Contributors</h2>
<ul>
<li><a href=""https://github.com/zhongjiajie""><code>@​zhongjiajie</code></a> made their first contribution in <a href=""https://redirect.github.com/pypa/gh-action-pypi-publish/pull/131"">pypa/gh-action-pypi-publish#131</a></li>
</ul>
<p><strong>Full Diff</strong>: <a href=""https://github.com/pypa/gh-action-pypi-publish/compare/v1.8.0...v1.8.1"">https://github.com/pypa/gh-action-pypi-publish/compare/v1.8.0...v1.8.1</a></p>
<h2>v1.8.0</h2>
<h2>The Coolest Release Ever!</h2>
<p>In this release, <a href=""https://github.com/woodruffw""><code>@​woodruffw</code></a> implemented support for secretless OIDC-based publishing to PyPI-like package indexes. The OIDC flow is activated when neither username nor password action inputs are set.</p>
<p>The OIDC “token exchange”, is an authentication technique that PyPI (and TestPyPI, and hopefully some future others) supports as an alternative to long-lived username/password combinations or long-lived API tokens.</p>
<blockquote>
<p><strong>IMPORTANT:</strong> The PyPI-side configuration is only available to participants of the private beta test. Please, only try out the zero-config mode if you are a beta test participant having followed the PyPI configuration instructions.</p>
</blockquote>
<p>Setup prerequisites: <a href=""https://github.com/marketplace/actions/pypi-publish#publishing-with-openid-connect"">https://github.com/marketplace/actions/pypi-publish#publishing-with-openid-connect</a>
PyPI's documentation: <a href=""https://pypi.org/help/#openid-connect"">https://pypi.org/help/#openid-connect</a>
Beta test enrollment: <a href=""https://redirect.github.com/pypi/warehouse/issues/12965"">pypi/warehouse#12965</a></p>
<h2>New Contributors</h2>
<ul>
<li><a href=""https://github.com/woodruffw""><code>@​woodruffw</code></a> made their first contribution in <a href=""https://redirect.github.com/pypa/gh-action-pypi-publish/pull/123"">pypa/gh-action-pypi-publish#123</a></li>
</ul>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/pypa/gh-action-pypi-publish/commit/29930c9cf57955dc1b98162d0d8bc3ec80d9e75c""><code>29930c9</code></a> Merge pull request <a href=""https://redirect.github.com/pypa/gh-action-pypi-publish/issues/139"">#139</a> from trail-of-forks/tob-improve-errors</li>
<li><a href=""https://github.com/pypa/gh-action-pypi-publish/commit/9c859e9a775e2122ff3da8f3f5bdfc6ca175f996""><code>9c859e9</code></a> Merge pull request <a href=""https://redirect.github.com/pypa/gh-action-pypi-publish/issues/140"">#140</a> from hugovk/oidc-whitespace</li>
<li><a href=""https://github.com/pypa/gh-action-pypi-publish/commit/65bf8a81decf5c0966c65c2a2e4400e507008232""><code>65bf8a8</code></a> Remove double spaces</li>
<li><a href=""https://github.com/pypa/gh-action-pypi-publish/commit/486ec8dd234caaf3824a0662ee75bc66a778cab7""><code>486ec8d</code></a> oidc-exchange: improve errors</li>
<li><a href=""https://github.com/pypa/gh-action-pypi-publish/commit/48b317d84d5f59668bb13be49d1697e36b3ad009""><code>48b317d</code></a> Merge PR <a href=""https://redirect.github.com/pypa/gh-action-pypi-publish/issues/136"">#136</a> into unstable/v1</li>
<li><a href=""https://github.com/pypa/gh-action-pypi-publish/commit/ae295504b3468d3952767fa0d25a4a2996a5578f""><code>ae29550</code></a> twine-upload: increase detail on console notices</li>
<li><a href=""https://github.com/pypa/gh-action-pypi-publish/commit/f3ce18f69986f83a044b6e618425238f6c1bb8ef""><code>f3ce18f</code></a> Merge pull request <a href=""https://redirect.github.com/pypa/gh-action-pypi-publish/issues/134"">#134</a> from trail-of-forks/tob-better-errors</li>
<li><a href=""https://github.com/pypa/gh-action-pypi-publish/commit/ea29ccc08c5128e49d7b7744d6fe4fcac05e93de""><code>ea29ccc</code></a> oidc-exchange: avoid splitting the error message</li>
<li><a href=""https://github.com/pypa/gh-action-pypi-publish/commit/a3a3bafbb3e5a75a854ae1bc53ae128cf22c4af4""><code>a3a3baf</code></a> 🐛 Merge PR <a href=""https://redirect.github.com/pypa/gh-action-pypi-publish/issues/131"">#131</a> from into unstable/v1</li>
<li><a href=""https://github.com/pypa/gh-action-pypi-publish/commit/d5417dc8be8a412b7bf487b09ad3997ad92f859b""><code>d5417dc</code></a> 🐛Correct default upload URL</li>
<li>Additional commits viewable in <a href=""https://github.com/pypa/gh-action-pypi-publish/compare/c7f29f7adef1a245bd91520e94867e5c6eedddcc...29930c9cf57955dc1b98162d0d8bc3ec80d9e75c"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=pypa/gh-action-pypi-publish&package-manager=github_actions&previous-version=1.6.4&new-version=1.8.4)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>",https://github.com/pallets/flask/pull/5038,dependabot[bot],CONTRIBUTOR,closed,False,main,dependabot/github_actions/pypa/gh-action-pypi-publish-1.8.4,2023-04-01 16:57:02+00:00,2023-04-18 00:05:32+00:00,2023-04-03 13:19:09+00:00,2023-04-03 13:19:09+00:00,1,44.36861111111112,44.36861111111112,2,2,4,1,1,52,8925,659,"['dependencies', 'github_actions']",2,[],0,1,0,0,1,0,0,1,0,0,False,False,True,False,Merged,2023-Q2,2023-04-01,2023-06-30,Merged,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,3,True,1,Merged,9.096723645189217,6.492239835020471,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.6931471805599453,0.6931471805599453,True,True,False,True,4.0,0.5,False,False,Very small,2023,4,2,5,16,True,Saturday,Previous contributor,1,0,0,0,train
pallets/flask,5053,update test cookie handling for Werkzeug 2.3,,https://github.com/pallets/flask/pull/5053,davidism,MEMBER,closed,False,2.2.x,werkzeug-compat,2023-04-12 17:35:33+00:00,2023-04-27 00:05:33+00:00,2023-04-12 17:57:14+00:00,2023-04-12 17:57:14+00:00,1,0.3613888888888888,0.3613888888888888,49,60,109,4,1,44,0,0,[],0,[],0,4,3,0,0,0,0,4,0,0,True,False,False,False,Merged,2023-Q2,2023-04-01,2023-06-30,Merged,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,4,True,1,Merged,0.0,0.0,3.912023005428146,4.110873864173311,4.700480365792417,1.6094379124341005,0.6931471805599453,False,False,False,False,27.25,0.5504587155963303,False,False,Medium,2023,4,2,2,17,False,Wednesday,Internal or trusted,0,0,0,0,train
pallets/flask,5066,document passthrough_errors,fixes #5046,https://github.com/pallets/flask/pull/5066,davidism,MEMBER,closed,False,2.2.x,docs-passthrough,2023-04-15 18:54:23+00:00,2023-04-30 00:05:49+00:00,2023-04-15 18:57:46+00:00,2023-04-15 18:57:46+00:00,1,0.0563888888888888,0.0563888888888888,20,8,28,1,1,27,11,2,['docs'],1,[],0,1,0,1,0,0,0,1,0,0,False,True,False,False,Merged,2023-Q2,2023-04-01,2023-06-30,Merged,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1,Merged,2.4849066497880004,1.0986122886681098,3.044522437723423,2.19722457733622,3.367295829986474,0.6931471805599453,0.6931471805599453,True,False,False,False,28.0,0.2857142857142857,False,False,Small,2023,4,2,5,18,True,Saturday,Internal or trusted,0,0,0,0,train
pallets/flask,5077,Remove double period in signals documentation page,"[Relevant link](https://flask.palletsprojects.com/en/2.2.x/signals/?highlight=..#creating-signals)

## :slightly_smiling_face: 

:snake: :man_juggling: ",https://github.com/pallets/flask/pull/5077,EtiennePelletier,CONTRIBUTOR,closed,False,main,master,2023-04-24 18:19:08+00:00,2023-05-09 00:05:35+00:00,2023-04-24 18:21:42+00:00,2023-04-24 18:21:42+00:00,1,0.0427777777777777,0.0427777777777777,1,1,2,1,1,50,155,6,[],0,[],0,1,0,1,0,0,0,1,0,0,False,True,False,False,Merged,2023-Q2,2023-04-01,2023-06-30,Merged,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1,Merged,5.049856007249537,1.9459101490553128,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,True,False,False,False,2.0,0.5,False,False,Very small,2023,4,2,0,18,False,Monday,Previous contributor,0,0,0,0,train
pallets/flask,5101,update werkzeug to >=2.3.3,"Contains important bug fixes: https://werkzeug.palletsprojects.com/en/2.3.x/changes/#version-2-3-3 Also requires an update to Flask's test client to work with a fix to cookie path handling (and can remove compat code for this). Tests will fail since 2.3.3 isn't out yet, need both ready simultaneously.",https://github.com/pallets/flask/pull/5101,davidism,MEMBER,closed,False,2.3.x,update-werkzeug,2023-05-01 15:21:11+00:00,2023-05-17 00:06:13+00:00,2023-05-01 15:22:59+00:00,2023-05-01 15:22:59+00:00,1,0.03,0.03,10,20,30,3,1,26,302,41,[],0,[],0,3,0,1,1,0,0,3,0,0,False,True,True,False,Merged,2023-Q2,2023-04-01,2023-06-30,Merged,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True,1,Merged,5.713732805509369,3.737669618283368,2.3978952727983707,3.044522437723423,3.4339872044851463,1.3862943611198906,0.6931471805599453,True,False,False,False,10.0,0.6666666666666666,False,False,Small,2023,5,2,0,15,False,Monday,Internal or trusted,0,0,0,0,train
pallets/flask,5108,werkzeug 2.3.3 compatibility,fixes #5107 ,https://github.com/pallets/flask/pull/5108,davidism,MEMBER,closed,False,2.2.x,werkzeug-compat,2023-05-02 14:07:29+00:00,2023-05-17 00:06:10+00:00,2023-05-02 14:12:59+00:00,2023-05-02 14:12:59+00:00,1,0.0916666666666666,0.0916666666666666,16,3,19,2,1,28,11,2,[],0,[],0,2,0,1,0,0,0,2,0,0,False,True,False,False,Merged,2023-Q2,2023-04-01,2023-06-30,Merged,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1,Merged,2.4849066497880004,1.0986122886681098,2.833213344056216,1.3862943611198906,2.995732273553991,1.0986122886681098,0.6931471805599453,True,False,False,False,9.5,0.1578947368421052,False,False,Small,2023,5,2,1,14,False,Tuesday,Internal or trusted,0,0,0,0,train
pallets/flask,5127,Split the App and Blueprint into Sansio and IO parts,"This follows a similar structure in Werkzeug and allows for async based IO projects, specifically Quart, to base themselves on Flask.

Note that the globals, and signals are specific to Flask and hence specific to Flask's IO. This means they cannot be moved to the sansio part of the codebase. (We may be able to change this in the future, but I think we should let this change settle first).


Checklist:

- [x] Add tests that demonstrate the correct behavior of the change. Tests should fail without the change.
- [x] Add or update relevant docs, in the docs folder and in code.
- [x] Add an entry in `CHANGES.rst` summarizing the change and linking to the issue.
- [x] Add `.. versionchanged::` entries in any relevant code docs.
- [x] Run `pre-commit` hooks and fix any issues.
- [x] Run `pytest` and `tox`, no tests failed.
",https://github.com/pallets/flask/pull/5127,pgjones,MEMBER,closed,False,main,sansio,2023-05-15 19:24:37+00:00,2023-09-04 00:05:35+00:00,2023-08-20 16:32:09+00:00,2023-08-20 16:32:09+00:00,1,2325.125555555556,2325.125555555556,1820,1537,3357,13,8,52,840,147,[],0,[],0,13,0,2,0,0,3,9,0,1,False,True,False,False,Merged,2023-Q2,2023-04-01,2023-06-30,Merged,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,9,True,1,Merged,6.734591659972948,4.997212273764115,7.507141079727608,7.338238150065589,8.119100837637486,2.6390573296152584,2.19722457733622,True,True,False,False,258.2307692307692,0.4578492701817098,False,True,Very large,2023,5,2,0,19,False,Monday,Internal or trusted,1,1,1,1,train
pallets/flask,5150,Bump actions/setup-python from 4.6.0 to 4.6.1,"Bumps [actions/setup-python](https://github.com/actions/setup-python) from 4.6.0 to 4.6.1.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/actions/setup-python/releases"">actions/setup-python's releases</a>.</em></p>
<blockquote>
<h2>v4.6.1</h2>
<h2>What's Changed</h2>
<ul>
<li>Fix <code>allow-prereleases</code> sample configuration by <a href=""https://github.com/mayeut""><code>@​mayeut</code></a> in <a href=""https://redirect.github.com/actions/setup-python/pull/615"">actions/setup-python#615</a></li>
<li>Fix a incorrect link advanced-usage.md by <a href=""https://github.com/siyuan0322""><code>@​siyuan0322</code></a> in <a href=""https://redirect.github.com/actions/setup-python/pull/657"">actions/setup-python#657</a></li>
<li>Remove implicit dependency by <a href=""https://github.com/nikolai-laevskii""><code>@​nikolai-laevskii</code></a> in <a href=""https://redirect.github.com/actions/setup-python/pull/668"">actions/setup-python#668</a></li>
<li>Automatic update of configuration files from 05/23/2023 by <a href=""https://github.com/github-actions""><code>@​github-actions</code></a> in <a href=""https://redirect.github.com/actions/setup-python/pull/671"">actions/setup-python#671</a></li>
<li>Add warning for python 2.7 on release/v4 by <a href=""https://github.com/dmitry-shibanov""><code>@​dmitry-shibanov</code></a> in <a href=""https://redirect.github.com/actions/setup-python/pull/673"">actions/setup-python#673</a></li>
</ul>
<h2>New Contributors</h2>
<ul>
<li><a href=""https://github.com/siyuan0322""><code>@​siyuan0322</code></a> made their first contribution in <a href=""https://redirect.github.com/actions/setup-python/pull/657"">actions/setup-python#657</a></li>
<li><a href=""https://github.com/nikolai-laevskii""><code>@​nikolai-laevskii</code></a> made their first contribution in <a href=""https://redirect.github.com/actions/setup-python/pull/668"">actions/setup-python#668</a></li>
</ul>
<p><strong>Full Changelog</strong>: <a href=""https://github.com/actions/setup-python/compare/v4...v4.6.1"">https://github.com/actions/setup-python/compare/v4...v4.6.1</a></p>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/actions/setup-python/commit/bd6b4b6205c4dbad673328db7b31b7fab9e241c0""><code>bd6b4b6</code></a> Add warning for python 2.7 (<a href=""https://redirect.github.com/actions/setup-python/issues/673"">#673</a>)</li>
<li><a href=""https://github.com/actions/setup-python/commit/0cbcb9a3d7c0b228a2c4fbde82b6e8855233cd92""><code>0cbcb9a</code></a> Merge pull request <a href=""https://redirect.github.com/actions/setup-python/issues/668"">#668</a> from akv-platform/disallow-implicit-dependencies</li>
<li><a href=""https://github.com/actions/setup-python/commit/669664dac1a46a4bb872089e1a90e4ad5dc232a6""><code>669664d</code></a> Merge branch 'tool-config-auto-update' into disallow-implicit-dependencies</li>
<li><a href=""https://github.com/actions/setup-python/commit/9cbf792a3cbbd9c37749da21d3b171b927451bb0""><code>9cbf792</code></a> Update configuration files</li>
<li><a href=""https://github.com/actions/setup-python/commit/e732e40717e028f4f5ce334e2b15f37370cb0fbb""><code>e732e40</code></a> Update licenses</li>
<li><a href=""https://github.com/actions/setup-python/commit/a0d867bfa9dbae7b55265d535b886d13be1ce2c7""><code>a0d867b</code></a> Change http-client dependency to one matching previous version</li>
<li><a href=""https://github.com/actions/setup-python/commit/d99bed8b212a85a522f5daad7239544f6be60527""><code>d99bed8</code></a> Update license</li>
<li><a href=""https://github.com/actions/setup-python/commit/f71253fee3c03493b0d84195f0e25a0f228e8be9""><code>f71253f</code></a> Change to <code>@​action/http-client</code> version to the one that was used in the most re...</li>
<li><a href=""https://github.com/actions/setup-python/commit/b51c97f6e3975dda61974a0d6a5f643ae759625f""><code>b51c97f</code></a> Add eslint rule for disallowing implicit dependencies</li>
<li><a href=""https://github.com/actions/setup-python/commit/db9987b4c1f10f0404fa60ee629f675fafbd6763""><code>db9987b</code></a> Fix a incorrect link advanced-usage.md (<a href=""https://redirect.github.com/actions/setup-python/issues/657"">#657</a>)</li>
<li>Additional commits viewable in <a href=""https://github.com/actions/setup-python/compare/57ded4d7d5e986d7296eab16560982c6dd7c923b...bd6b4b6205c4dbad673328db7b31b7fab9e241c0"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=actions/setup-python&package-manager=github_actions&previous-version=4.6.0&new-version=4.6.1)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>",https://github.com/pallets/flask/pull/5150,dependabot[bot],CONTRIBUTOR,closed,False,main,dependabot/github_actions/actions/setup-python-4.6.1,2023-06-01 16:56:51+00:00,2023-06-16 00:05:44+00:00,2023-06-01 18:49:17+00:00,2023-06-01 18:49:17+00:00,1,1.873888888888889,1.873888888888889,2,2,4,2,1,45,6276,442,"['dependencies', 'github_actions']",2,[],0,2,0,0,2,0,0,2,0,0,False,False,True,False,Merged,2023-Q2,2023-04-01,2023-06-30,Merged,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,3,True,1,Merged,8.744647438317532,6.093569770045136,1.0986122886681098,1.0986122886681098,1.6094379124341005,1.0986122886681098,0.6931471805599453,True,True,False,True,2.0,0.5,False,False,Very small,2023,6,2,3,16,False,Thursday,Previous contributor,0,0,0,0,train
pallets/flask,5180,fix typo in errorhandling doc,,https://github.com/pallets/flask/pull/5180,ToolMoney,CONTRIBUTOR,closed,False,2.3.x,fix-exception-doc-typo,2023-06-30 00:25:26+00:00,2023-07-15 00:06:11+00:00,2023-06-30 00:28:25+00:00,2023-06-30 00:28:25+00:00,1,0.0497222222222222,0.0497222222222222,1,1,2,1,1,29,0,0,['docs'],1,[],0,1,0,1,0,0,0,1,0,0,False,True,False,False,Merged,2023-Q2,2023-04-01,2023-06-30,Merged,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1,Merged,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,False,False,False,False,2.0,0.5,False,False,Very small,2023,6,2,4,0,False,Friday,Previous contributor,0,0,0,0,train
pallets/flask,5182,Update install.rst with required description,"Flit errored when I didn't provide a description. Per [docs](https://flit.pypa.io/en/stable/pyproject_toml.html), it either must be specified or indicated as dynamic.

Checklist:

- [ ] ~Add tests that demonstrate the correct behavior of the change. Tests should fail without the change.~
- [X] Add or update relevant docs, in the docs folder and in code.
- [ ] ~Add an entry in `CHANGES.rst` summarizing the change and linking to the issue.~
- [ ] ~Add `.. versionchanged::` entries in any relevant code docs.~
- [x] Run `pre-commit` hooks and fix any issues.
- [ ] ~Run `pytest` and `tox`, no tests failed.~
",https://github.com/pallets/flask/pull/5182,pamelafox,CONTRIBUTOR,closed,False,2.3.x,patch-2,2023-07-01 14:11:40+00:00,2023-07-18 00:07:31+00:00,2023-07-03 12:58:14+00:00,2023-07-03 12:58:14+00:00,1,46.77611111111111,46.77611111111111,1,0,1,1,1,44,618,100,[],0,[],0,1,0,1,0,0,0,1,0,0,False,True,False,False,Merged,2023-Q3,2023-07-01,2023-09-30,Merged,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1,Merged,6.428105272684596,4.61512051684126,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,True,False,False,1.0,0.0,False,False,Very small,2023,7,3,5,14,True,Saturday,Previous contributor,1,0,0,0,train
